Behavior,Refined_behavior,Response
"Divide the given text into 3 equal parts.

Input:
Social media has become an integral part of our lives, with more and more people using it to keep in touch, stay up to date, and connect with others.","Divide the given text into 3 equal parts.
Text: Social media has become an integral part of our lives, with more and more people using it to keep in touch, stay up to date, and connect with others.
Part 1: <mask:12>
Part 2: <mask:16>
Part 3: <mask:20>",": Social media has become an integral part of our lives, with more and more people using it to keep in touch, stay up to date, and connect with others.
Part 1: 
Social media has become an integral part of our lives

Part 2: 
with more and more people using it to keep in touch, stay 

Part 3: 
more people using it to keep in touch, stay up to date, and connect with others."
Create a rule for effective communication.,"Create a rule for effective communication.
Step 1: Identify the key components of clear communication.
Step 2: Formulate a concise rule based on these components.
Rule: <mask:10>.","
Step 1: Identify the key components of clear communication.
Step 2: Formulate a concise rule based on these components.
Rule: 
Step 3: Provide examples of effective communication."
Introduce yourself with a professional elevator pitch.,"Introduce yourself with a professional elevator pitch.
Name: <mask:8>.
Role: <mask:10>.
Company: <mask:14>.
Key achievement: <mask:20>.","
Name: 
My name is Dr. Emily Johnson.
Role: 
I am a Data Scientist specializing in Machine Learning.
Company: 
I work at Tech Solutions, a leading provider of innovative technology solutions.
Key achievement: 
I have developed a machine learning model that improved customer satisfaction by 20% within six months."
Compare and contrast prokaryotic and eukaryotic cells.,"Compare and contrast prokaryotic and eukaryotic cells.
Prokaryotic cells: <mask:8>.
Key differences: <mask:12>.
Eukaryotic cells: <mask:10>.","
Prokaryotic cells: 
Prokaryotic cells are simple.
Key differences: 
Prokaryotic cells have no membrane-bound organelles.
Eukaryotic cells: 
Eukaryotic cells have membrane-bound organelles."
Describe how one might go about creating a customer satisfaction survey.,"Describe how one might go about creating a customer satisfaction survey.
Step 1: Define the survey's <mask:10>.
Step 2: Identify key <mask:8> to include.
Step 3: Determine the survey's <mask:12>.
Step 4: Choose the appropriate <mask:10> for distribution.","
Step 1: Define the survey's 
purpose and determine what information you want to gather.
Step 2: Identify key 
areas of customer satisfaction and what questions to include.
Step 3: Determine the survey's 
format and make sure it is clear and easy to understand.
Step 4: Choose the appropriate 
method for distributing the survey and establish a timeline for distribution."
Explain the difference between a linear and a nonlinear equation.,"Explain the difference between a linear and a nonlinear equation.
Linear equation example: y = mx + b
Nonlinear equation example: y = ax^2 + bx + c
Key difference: <mask:10>.
Mathematical property of linear equations: <mask:8>.
Mathematical property of nonlinear equations: <mask:12>.","
Linear equation example: y = mx + b
Nonlinear equation example: y = ax^2 + bx + c
Key difference: 
Linear equations are straight while nonlinear equations are curved.
Mathematical property of linear equations: 
Linear equations have a constant slope m.
Mathematical property of nonlinear equations: 
Nonlinear equations have a slope that is not a constant."
Find and explain an example of a false assumption.,"Find and explain an example of a false assumption.
Example scenario: <mask:10>.
False assumption: <mask:8>.
Explanation: <mask:14>.","
Example scenario: 
A person is described as wearing a blue shirt.
False assumption: 
The person is wearing a red shirt.
Explanation: 
The false assumption is that the person is actually wearing a blue shirt."
Analyze how the scientific method can be used to solve difficult problems.,"Analyze how the scientific method can be used to solve difficult problems.
Step 1: Identify the problem to be solved.
Step 2: <mask:10>.
Step 3: Formulate a hypothesis.
Step 4: <mask:14>.
Step 5: Analyze the results and draw conclusions.
Step 6: Communicate findings and repeat if necessary.","
Step 1: Identify the problem to be solved.
Step 2:  Gather information and review existing knowledge related to the problem.
Step 3: Formulate a hypothesis.
Step 4:  Design and conduct an experiment to gather evidence to support or reject the hypothesis.
Step 5: Analyze the results and draw conclusions.
Step 6: Communicate findings and repeat if necessary."
Make a list of five precautions for travelling during the COVID-19 pandemic.,"Make a list of five precautions for travelling during the COVID-19 pandemic.
Precaution 1: <mask:12>
Precaution 2: <mask:12>
Precaution 3: <mask:12>
Precaution 4: <mask:12>
Precaution 5: <mask:12>","
Precaution 1:  Wash hands frequently with soap and water or use hand sanitizer.
Precaution 2:  Wear a mask at all times, especially in crowded areas.
Precaution 3:  Practice social distancing by maintaining 6 feet distance from others.
Precaution 4:  Avoid touching your face, especially eyes, nose and mouth.
Precaution 5:  Stay informed about travel advisories and restrictions for your destination."
"Identify which programming language the following code is written in.

Input:
for(int i = 0; i < 10; i++)
{
  System.out.println(""Hello World!"");
}","Identify which programming language the following code is written in.
Code snippet:
```for(int i = 0; i < 10; i++)
{
  System.out.println(""Hello World!"");
}```
Language clue: <mask:12>.",":
```for(int i = 0; i < 10; i++)
{
  System.out.println(""Hello World!"");
}```
Language clue: 
The code snippet is written in a object-oriented programming language."
Make a list of popular phones released in 2019.,"Make a list of popular phones released in 2019.
Top brand: <mask:8>.
Key feature: <mask:12>.
Price range: <mask:12>.","
Top brand:  Apple, Samsung, Huawei, and Xiaomi.
Key feature: 5G support, high-quality camera, and long battery life.
Price range: 1,000 - 3,000."
Name five principles of sustainable development.,"Name five principles of sustainable development.
Principle 1: <mask:10>.
Principle 2: <mask:12>.
Principle 3: <mask:14>.
Principle 4: <mask:16>.
Principle 5: <mask:18>.","
Principle 1:  Sustainable development integrates economic, social, and environmental sustainability.
Principle 2:  Sustainable development promotes economic growth, social equity, and environmental protection.
Principle 3:  Sustainable development aims to balance economic growth, social equity, and environmental protection.
Principle 4:  Sustainable development recognizes the interdependence of economic growth, social equity, and environmental protection.
Principle 5:  Sustainable development focuses on the long-term sustainability of economic growth, social equity, and environmental protection."
Which US state has the second smallest population?,"Which US state has the second smallest population?
List of states (in no particular order): California, Texas, Florida, New York, Pennsylvania, Ohio, Georgia, North Carolina, Michigan, Illinois, Pennsylvania, Massachusetts, Tennessee, Indiana, Louisiana, Missouri, Arizona, Alabama, Oregon, Kansas, Colorado
Second smallest population state: <mask:10>.","
List of states (in no particular order): California, Texas, Florida, New York, Pennsylvania, Ohio, Georgia, North Carolina, Michigan, Illinois, Pennsylvania, Massachusetts, Tennessee, Indiana, Louisiana, Missouri, Arizona, Alabama, Oregon, Kansas, Colorado
Second smallest population state: 
The state with the second smallest population is Kansas."
"Rewrite a sentence to take out its negative tone.

Input:
It is impossible to make money online.","Rewrite the sentence to remove its negative tone.
Original: It is impossible to make money online.
Opinion word: <mask:8>.
Rephrased sentence: <mask:16>."," to remove its negative tone.
Original: It is impossible to make money online.
Opinion word:  impossible
Neutral word:  possible.
Rephrased sentence:  It is possible to make money online.

You can potentially make money online."
"Given a number, add 3 to it

Input:
5","Given a number, add 3 to it.
Input: 5
Modified number: <mask:5>."," 5
Modified number: 5+3=8."
Evaluate the performance of a conversational AI assistant.,"Evaluate the performance of a conversational AI assistant.
Scenario: A customer is trying to book a flight.
Customer query: Can you help me find a flight from New York to Los Angeles on the <mask:3> of June?
AI response: I can assist with that. Let's proceed step-by-step. First, we need to specify your preferred date. Could it be the <mask:4> of June?
Feedback criteria: <mask:12>.","
Scenario: A customer is trying to book a flight.
Customer query: Can you help me find a flight from New York to Los Angeles on the 15th of June?
AI response: I can assist with that. Let's proceed step-by-step. First, we need to specify your preferred date. Could it be the 15th day of June?
Feedback criteria:  clarity, accuracy, responsiveness, helpfulness, and user experience."
Describe an example of ocean acidification.,"Describe an example of ocean acidification.
Explanation: Ocean acidification occurs when <mask:8> in the atmosphere mixes with seawater, leading to <mask:10>. 
Example scenario: In a particular region, the pH level of the ocean has decreased due to <mask:12>, affecting local marine life.","
Explanation: Ocean acidification occurs when 
the carbon dioxide (CO2) in the atmosphere mixes with seawater, leading to 
a decrease in the pH level of the ocean. 
Example scenario: In a particular region, the pH level of the ocean has decreased due to 
the absorption of CO2 from the atmosphere by the ocean, affecting local marine life."
